,breed,tweet_id,timestamp,source,text,name,doggo,floofer,pupper,puppo,favorite_count,retweet_count,rating
147,Chihuahua,849776966551130114,1491451991,iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you...  ,0,0,0,0,0,32307,8335,1.2
148,schipperke,849412302885593088,1491365048,iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company.  h*ckin loyal ,Noosh,0,0,0,0,16837,3431,1.2
149,flat-coated_retriever,848690551926992896,1491192970,iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you...  ,0,0,0,0,0,26762,4736,1.2
150,malamute,848324959059550208,1491105806,iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup.  distracting as h*ck ,Odin,0,0,0,0,26307,5047,1.2
151,Bedlington_terrier,848212111729840128,1491078901,iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry?  hold me back ",Jerry,0,0,0,0,17380,3380,0.6
152,Bernese_mountain_dog,847842811428974592,1490990853,iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. , but he needs your help

 ",Rontu,0,0,0,0,5848,1486,1.2
153,Cardigan,847606175596138505,1490934434,iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af.  don't look back just run ,Cannon,0,0,0,0,19936,3708,1.2
154,Airedale,847251039262605312,1490849763,iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer.  would pet mid flight ,Furzey,0,0,0,0,21731,4710,1.2
155,Staffordshire_bullterrier,847157206088847362,1490827392,iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications.  let's change that

 ",Daisy,0,0,0,0,21291,6449,1.1
156,Shetland_sheepdog,846874817362120707,1490760065,iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom.  ",Tuck,0,0,0,0,21401,4330,1.3
157,golden_retriever,846514051647705089,1490674052,iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves.  please come back soon ,Barney,1,0,0,0,47714,12808,1.3
158,giant_schnauzer,846153765933735936,1490588153,iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching.  opportunistic af ,Vixen,0,0,0,0,33913,10013,1.3
159,golden_retriever,846042936437604353,1490561729,iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer.  would perform a chilly boop ,Jarvis,0,0,0,0,17062,3172,1.2
160,Samoyed,845812042753855489,1490506680,iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck.  would hug for a while ,0,0,0,0,0,31275,9674,1.3
161,chow,845677943972139009,1490474708,iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you...  ",0,0,0,0,0,26802,5269,1.2
162,Dandie_Dinmont,845397057150107648,1490407739,iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. , but she needs your help

 ",Mimosa,1,0,0,0,8141,2026,1.3
163,Irish_water_spaniel,845306882940190720,1490386240,iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish.  would dry ,Pickles,0,0,1,0,24933,5944,1.2
164,Labrador_retriever,844973813909606400,1490306830,iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here.  don't give pup, don't give in, Brady ",Brady,0,0,0,0,16164,3547,1.2
165,Labrador_retriever,844704788403113984,1490242690,iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for.  where's the bee I just wanna talk ,Luna,0,0,0,0,41435,11432,1.3
166,Labrador_retriever,844223788422217728,1490128010,iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself.  would forgive then pet ,Margo,0,0,0,0,14577,2420,1.2
167,Labrador_retriever,843856843873095681,1490040524,iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both  ,Sadie,0,0,0,0,22907,5133,1.2
168,Labrador_retriever,843604394117681152,1489980335,iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank.  for both ,Hank,0,0,0,0,18081,3027,1.1
169,Pembroke,843235543001513987,1489892394,iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds.  inspirational as h*ck ,Tycho,0,0,0,0,23027,6718,1.3
170,Labrador_retriever,842846295480000512,1489799590,iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day.  festive af ,Charlie,0,0,0,0,16261,3948,1.3
171,Pembroke,842535590457499648,1489725512,iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche.  what a h*ckin hero ,Winnie,0,0,0,0,19375,3867,1.3
172,French_bulldog,842163532590374912,1489636807,iPhone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him.  would snug with permission ,George,0,0,0,0,26252,6441,1.2
173,chow,842115215311396866,1489625287,iPhone,This is Bentley. It's his first time going to the beach. I think he's a fan.  would build sand castles with ,Bentley,0,0,0,0,15028,3336,1.2
174,Chihuahua,841680585030541313,1489521663,iPhone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here.  would pet with caution ",Penny,0,0,0,0,27492,8602,1.2
175,Afghan_hound,841314665196081154,1489434421,Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening.  very good stubborn boy ,Max,0,0,0,0,17048,5221,1.3
176,Brittany_spaniel,841077006473256960,1489377759,iPhone,This is Dawn. She's just checking pup on you. Making sure you're doing okay.  she's here if you need her ,Dawn,0,0,0,0,24597,5884,1.2
177,golden_retriever,840632337062862849,1489275342,iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both  but Gunner needs your help

 ",Maddie,0,0,0,0,9649,1945,1.2
178,Chesapeake_Bay_retriever,840268004936019968,1489188478,iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop.  mistake happen ,Monty,0,0,0,0,20699,6375,1.2
179,Staffordshire_bullterrier,839990271299457024,1489122261,iPhone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af.  we must protect him at all costs ,Sojourner,0,0,0,0,14441,2550,1.3
180,Leonberg,839239871831150596,1488943352,iPhone,This is Odie. He's big.  would attempt to ride ,Odie,0,0,0,0,29273,7297,1.3
181,Border_terrier,838921590096166913,1488867468,iPhone,This is Arlo. He's officially the king of snowy tongue slips.  would comfort during inevitable brain freeze ,Arlo,0,0,0,0,12031,2309,1.3
182,kelpie,838561493054533637,1488781614,iPhone,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog.  Walter isn't so sure ,Walter,0,0,0,0,11747,1479,1.3
183,Great_Pyrenees,838476387338051585,1488761323,iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there.  I love you Stanley ,Stanley,0,0,0,0,24342,5381,1.3
184,chow,838083903487373313,1488667748,iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated.  pettable af ,Daisy,0,0,0,0,18965,3510,1.3
185,golden_retriever,837820167694528512,1488604868,iPhone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck.  hint hint it's you ",0,0,0,1,0,36854,8772,1.2
186,Norwegian_elkhound,837471256429613056,1488521681,iPhone,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions.  ,Vincent,0,0,0,0,13807,2575,1.2
187,American_Staffordshire_terrier,837366284874571778,1488496654,iPhone,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes.  innovative af ,Lucy,0,0,0,0,22760,5910,1.3
188,Siberian_husky,837110210464448512,1488435601,iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark.  ,Clark,0,0,1,0,17257,2685,1.3
189,borzoi,836260088725786625,1488232916,iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work.  very good girl Lucy ,Lucy,0,0,0,0,22898,4776,1.3
190,Samoyed,836001077879255040,1488171163,iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too.  would give modeling contract ,0,0,0,0,0,20632,4837,1.3
191,Staffordshire_bullterrier,835574547218894849,1488069470,iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy.  ,Eli,0,0,0,0,19205,4059,1.1
192,Rottweiler,835297930240217089,1488003520,iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't.  would hug softly ,Ash,0,0,0,0,17659,3336,1.2
193,Border_collie,835172783151792128,1487973682,iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you...  would still pet ,0,0,0,0,0,28181,6424,1.2
194,Border_terrier,834786237630337024,1487881523,iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana.  would send fully armed battalion to remind her of my love ,Tobi,0,0,0,0,22712,6077,1.3
195,Rhodesian_ridgeback,834458053273591808,1487803278,iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both  symbiotic af ",Chester,0,0,0,0,10369,1870,1.2
196,golden_retriever,834209720923721728,1487744070,iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him.  ,Wilson,0,0,0,0,22277,5376,1.2
197,kuvasz,833863086058651648,1487661426,iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world.  impawsible to say no to ,Bentley,0,0,0,0,14478,2683,1.2
198,Chihuahua,833826103416520705,1487652609,iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws.  assertive af ,Charlie,0,0,0,0,16549,3848,1.3
199,West_Highland_white_terrier,833722901757046785,1487628004,iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character.  would be an honor to pet ,Bronte,0,0,0,0,22334,3580,1.3
200,golden_retriever,833479644947025920,1487570007,iPhone,This is Poppy. She just arrived.  would snug passionately ,Poppy,0,0,0,0,16059,2311,1.3
201,Cardigan,833124694597443584,1487485380,iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught.  would forgive then pet ,Gidget,0,0,1,0,21869,5433,1.2
202,boxer,832998151111966721,1487455210,iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him.  ",Rhino,1,0,0,0,14391,2486,1.3
203,Cardigan,832757312314028032,1487397789,iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one.  ,Willow,0,0,0,0,18212,4052,1.3
204,Eskimo_dog,832636094638288896,1487368889,iPhone,This is Orion. He just got back from the dentist. Cavity free af.  would give extra pats ,Orion,0,0,0,0,17166,3160,1.2
205,Pekinese,832397543355072512,1487312014,iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay.  extremely good girl ,Eevee,0,0,0,0,12954,2499,1.2
206,kelpie,832369877331693569,1487305418,iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance.  someone help Charlie ,Charlie,0,0,0,0,18565,3585,1.1
207,Pembroke,832273440279240704,1487282425,iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow.  would follow anywhere ,Smiley,1,0,0,0,12233,2614,1.4
208,Afghan_hound,832215726631055365,1487268665,iPhone,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived.  magical as h*ck ,Moreton,0,0,0,0,0,10496,1.3
209,miniature_pinscher,832040443403784192,1487226874,iPhone,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now.  total heartthrob ,Klein,0,0,0,0,0,10912,1.2
210,whippet,832032802820481025,1487225053,iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 

 ",Miguel,1,0,0,0,19320,5229,1.2
211,Pomeranian,831939777352105988,1487202874,iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible.  would so pet ,Emanuel,1,0,0,0,26008,6902,1.2
212,bloodhound,831911600680497154,1487196156,iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team.  for all involved ,Kuyu,0,0,0,0,29981,7331,1.4
213,Pembroke,831670449226514432,1487138661,iPhone,This is Daisy. She has a heart on her butt.  topical af ,Daisy,0,0,0,0,11333,2035,1.3
214,Eskimo_dog,831650051525054464,1487133798,iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 

 ",0,0,0,0,0,7787,2190,1.3
215,Chihuahua,831552930092285952,1487110642,iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes.  ,Dutch,0,0,0,0,9760,2574,1.3
216,Old_English_sheepdog,831322785565769729,1487055771,iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af.  would hug softly ,Pete,1,0,0,0,9942,1714,1.2
217,briard,831315979191906304,1487054149,Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible.  for all ,0,0,0,1,0,7029,1248,1.3
218,Doberman,831309418084069378,1487052584,iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both  would pet at same time ,Scooter,0,0,0,0,12678,2731,1.2
219,cocker_spaniel,831262627380748289,1487041429,iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over.  ,Tucker,0,0,0,0,12911,2309,1.2
220,kuvasz,830956169170665475,1486968363,iPhone,Say hello to Reggie. He hates puns.  lighten pup Reggie ,Reggie,0,0,0,0,8635,1699,1.2
221,Labrador_retriever,830583320585068544,1486879469,iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now.  would pet so well ,Lilly,0,0,0,0,72538,18936,1.3
222,toy_poodle,830097400375152640,1486763617,iPhone,"Meet Samson. He's absolute fluffy perfection. Easily , but he needs your help. Click the link to find out more

 ",Samson,0,0,0,0,10668,3385,1.3
223,golden_retriever,829878982036299777,1486711542,iPhone,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo.  ,Loki,1,0,0,0,0,5641,1.2
224,Border_terrier,829861396166877184,1486707349,iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her.  would probably tell her anyway ,Mia,0,0,0,0,13286,2205,1.2
225,French_bulldog,829501995190984704,1486621661,iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her.  you're good enough for me Leo ,Leo,0,0,0,0,34445,11958,1.2
226,Labrador_retriever,829449946868879360,1486609252,iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely.  ,0,1,0,0,0,11395,2290,1.1
